    68    0.17987E+04    0.28890E+00    0.12860E-02   -0.49093E+01
    69    0.18226E+04    0.30100E+00    0.13242E-02   -0.53291E+01
    70    0.18468E+04    0.31331E+00    0.13631E-02   -0.57592E+01
    71    0.18712E+04    0.32584E+00    0.14023E-02   -0.61988E+01
    72    0.18959E+04    0.33857E+00    0.14424E-02   -0.66481E+01
    73    0.19209E+04    0.35149E+00    0.14829E-02   -0.71075E+01
    74    0.19461E+04    0.36461E+00    0.15242E-02   -0.75773E+01
    75    0.19715E+04    0.37789E+00    0.15658E-02   -0.80580E+01
    76    0.19971E+04    0.39135E+00    0.16082E-02   -0.85499E+01
    77    0.20229E+04    0.40496E+00    0.16508E-02   -0.90527E+01
    78    0.20489E+04    0.41871E+00    0.16940E-02   -0.95663E+01
    79    0.20751E+04    0.43261E+00    0.17379E-02   -0.10090E+02
    80    0.21016E+04    0.44663E+00    0.17823E-02   -0.10625E+02
    81    0.21282E+04    0.46077E+00    0.18273E-02   -0.11169E+02
    82    0.21551E+04    0.47502E+00    0.18728E-02   -0.11722E+02
    83    0.21822E+04    0.48936E+00    0.19190E-02   -0.12284E+02
    84    0.22096E+04    0.50379E+00    0.19659E-02   -0.12853E+02
    85    0.22373E+04    0.51829E+00    0.20132E-02   -0.13429E+02
    86    0.22652E+04    0.53284E+00    0.20611E-02   -0.14011E+02
    87    0.22935E+04    0.54745E+00    0.21097E-02   -0.14599E+02
    88    0.23219E+04    0.56208E+00    0.21587E-02   -0.15194E+02
    89    0.23507E+04    0.57674E+00    0.22085E-02   -0.15793E+02
    90    0.23796E+04    0.59140E+00    0.22587E-02   -0.16399E+02
    91    0.24088E+04    0.60605E+00    0.23098E-02   -0.17010E+02
    92    0.24382E+04    0.62068E+00    0.23612E-02   -0.17626E+02
    93    0.24678E+04    0.63528E+00    0.24133E-02   -0.18246E+02
    94    0.24975E+04    0.64983E+00    0.24660E-02   -0.18871E+02
    95    0.25275E+04    0.66432E+00    0.25193E-02   -0.19499E+02
    96    0.25577E+04    0.67873E+00    0.25732E-02   -0.20130E+02
    97    0.25881E+04    0.69305E+00    0.26277E-02   -0.20763E+02
    98    0.26186E+04    0.70727E+00    0.26829E-02   -0.21398E+02
    99    0.26494E+04    0.72137E+00    0.27385E-02   -0.22035E+02
   100    0.26803E+04    0.73534E+00    0.27948E-02   -0.22673E+02
   101    0.27114E+04    0.74917E+00    0.28517E-02   -0.23311E+02
   102    0.27427E+04    0.76284E+00    0.29092E-02   -0.23948E+02
   103    0.27742E+04    0.77634E+00    0.29675E-02   -0.24585E+02
   104    0.28059E+04    0.78965E+00    0.30262E-02   -0.25221E+02
   105    0.28378E+04    0.80276E+00    0.30857E-02   -0.25855E+02
   106    0.28698E+04    0.81566E+00    0.31459E-02   -0.26487E+02
   107    0.29020E+04    0.82833E+00    0.32067E-02   -0.27116E+02
   108    0.29344E+04    0.84077E+00    0.32682E-02   -0.27742E+02
   109    0.29669E+04    0.85295E+00    0.33304E-02   -0.28364E+02
   110    0.29997E+04    0.86486E+00    0.33931E-02   -0.28982E+02
   111    0.30325E+04    0.87649E+00    0.34564E-02   -0.29594E+02
   112    0.30656E+04    0.88784E+00    0.35205E-02   -0.30202E+02
   113    0.30988E+04    0.89888E+00    0.35854E-02   -0.30803E+02
   114    0.31321E+04    0.90961E+00    0.36509E-02   -0.31398E+02
   115    0.31656E+04    0.92003E+00    0.37171E-02   -0.31986E+02
   116    0.31992E+04    0.93012E+00    0.37842E-02   -0.32566E+02
   117    0.32328E+04    0.93987E+00    0.38518E-02   -0.33139E+02
   118    0.32666E+04    0.94927E+00    0.39202E-02   -0.33703E+02
   119    0.33005E+04    0.95832E+00    0.39891E-02   -0.34257E+02
   120    0.33345E+04    0.96701E+00    0.40589E-02   -0.34803E+02
   121    0.33685E+04    0.97532E+00    0.41294E-02   -0.35338E+02
   122    0.34026E+04    0.98325E+00    0.42007E-02   -0.35862E+02
   123    0.34368E+04    0.99078E+00    0.42726E-02   -0.36375E+02
   124    0.34710E+04    0.99792E+00    0.43453E-02   -0.36876E+02
   125    0.35052E+04    0.10046E+01    0.44188E-02   -0.37366E+02
   126    0.35395E+04    0.10109E+01    0.44930E-02   -0.37842E+02
   127    0.35738E+04    0.10168E+01    0.45679E-02   -0.38305E+02
   128    0.36080E+04    0.10222E+01    0.46437E-02   -0.38754E+02
   129    0.36423E+04    0.10272E+01    0.47202E-02   -0.39189E+02
   130    0.36766E+04    0.10318E+01    0.47976E-02   -0.39609E+02
   131    0.37108E+04    0.10358E+01    0.48755E-02   -0.40013E+02
   132    0.37451E+04    0.10394E+01    0.49543E-02   -0.40402E+02
   133    0.37792E+04    0.10425E+01    0.50340E-02   -0.40774E+02
   134    0.38134E+04    0.10452E+01    0.51144E-02   -0.41129E+02
   135    0.38474E+04    0.10474E+01    0.51956E-02   -0.41468E+02
   136    0.38814E+04    0.10492E+01    0.52779E-02   -0.41788E+02
   137    0.39154E+04    0.10505E+01    0.53607E-02   -0.42091E+02
   138    0.39492E+04    0.10513E+01    0.54445E-02   -0.42375E+02
   139    0.39830E+04    0.10517E+01    0.55290E-02   -0.42640E+02
   140    0.40166E+04    0.10516E+01    0.56145E-02   -0.42885E+02
   141    0.40502E+04    0.10511E+01    0.57005E-02   -0.43111E+02
   142    0.40836E+04    0.10501E+01    0.57875E-02   -0.43317E+02
   143    0.41169E+04    0.10487E+01    0.58753E-02   -0.43501E+02
   144    0.41501E+04    0.10469E+01    0.59640E-02   -0.43665E+02
   145    0.41831E+04    0.10445E+01    0.60537E-02   -0.43807E+02
   146    0.42160E+04    0.10418E+01    0.61444E-02   -0.43927E+02
   147    0.42487E+04    0.10386E+01    0.62356E-02   -0.44024E+02
   148    0.42812E+04    0.10350E+01    0.63278E-02   -0.44098E+02
   149    0.43136E+04    0.10309E+01    0.64209E-02   -0.44149E+02
   150    0.43458E+04    0.10264E+01    0.65150E-02   -0.44176E+02
   151    0.43778E+04    0.10215E+01    0.66099E-02   -0.44179E+02
   152    0.44095E+04    0.10161E+01    0.67057E-02   -0.44158E+02
   153    0.44411E+04    0.10103E+01    0.68023E-02   -0.44112E+02
   154    0.44724E+04    0.10042E+01    0.69000E-02   -0.44041E+02
   155    0.45036E+04    0.99771E+00    0.69985E-02   -0.43946E+02
   156    0.45344E+04    0.99086E+00    0.70979E-02   -0.43826E+02
   157    0.45651E+04    0.98368E+00    0.71981E-02   -0.43681E+02
   158    0.45954E+04    0.97619E+00    0.72993E-02   -0.43511E+02
   159    0.46256E+04    0.96841E+00    0.74013E-02   -0.43315E+02
   160    0.46554E+04    0.96035E+00    0.75043E-02   -0.43095E+02
   161    0.46850E+04    0.95202E+00    0.76082E-02   -0.42848E+02
   162    0.47142E+04    0.94346E+00    0.77131E-02   -0.42577E+02
   163    0.47432E+04    0.93467E+00    0.78188E-02   -0.42279E+02
   164    0.47719E+04    0.92568E+00    0.79254E-02   -0.41956E+02
   165    0.48002E+04    0.91649E+00    0.80330E-02   -0.41607E+02
   166    0.48283E+04    0.90713E+00    0.81414E-02   -0.41232E+02
   167    0.48560E+04    0.89762E+00    0.82507E-02   -0.40831E+02
   168    0.48833E+04    0.88797E+00    0.83610E-02   -0.40404E+02
   169    0.49103E+04    0.87820E+00    0.84722E-02   -0.39950E+02
   170    0.49370E+04    0.86833E+00    0.85844E-02   -0.39470E+02
   171    0.49633E+04    0.85837E+00    0.86973E-02   -0.38964E+02
   172    0.49892E+04    0.84835E+00    0.88112E-02   -0.38430E+02
   173    0.50147E+04    0.83828E+00    0.89259E-02   -0.37870E+02
   174    0.50399E+04    0.82817E+00    0.90416E-02   -0.37283E+02
   175    0.50646E+04    0.81805E+00    0.91581E-02   -0.36669E+02
   176    0.50890E+04    0.80794E+00    0.92755E-02   -0.36028E+02
   177    0.51129E+04    0.79786E+00    0.93938E-02   -0.35360E+02
   178    0.51364E+04    0.78786E+00    0.95132E-02   -0.34665E+02
   179    0.51595E+04    0.77796E+00    0.96332E-02   -0.33944E+02
   180    0.51821E+04    0.76821E+00    0.97543E-02   -0.33196E+02
   181    0.52043E+04    0.75863E+00    0.98762E-02   -0.32422E+02
   182    0.52260E+04    0.74926E+00    0.99989E-02   -0.31621E+02
   183    0.52473E+04    0.74014E+00    0.10123E-01   -0.30795E+02
   184    0.52681E+04    0.73130E+00    0.10247E-01   -0.29943E+02
   185    0.52884E+04    0.72278E+00    0.10372E-01   -0.29065E+02
   186    0.53083E+04    0.71461E+00    0.10499E-01   -0.28162E+02
   187    0.53276E+04    0.70682E+00    0.10626E-01   -0.27234E+02
   188    0.53464E+04    0.69945E+00    0.10753E-01   -0.26280E+02
   189    0.53647E+04    0.69254E+00    0.10882E-01   -0.25302E+02
   190    0.53825E+04    0.68612E+00    0.11011E-01   -0.24299E+02
   191    0.53998E+04    0.68022E+00    0.11142E-01   -0.23271E+02
   192    0.54165E+04    0.67488E+00    0.11273E-01   -0.22219E+02
   193    0.54327E+04    0.67014E+00    0.11405E-01   -0.21142E+02
   194    0.54484E+04    0.66602E+00    0.11537E-01   -0.20042E+02
   195    0.54634E+04    0.66257E+00    0.11671E-01   -0.18917E+02
   196    0.54779E+04    0.65981E+00    0.11805E-01   -0.17769E+02
   197    0.54919E+04    0.65779E+00    0.11940E-01   -0.16597E+02
   198    0.55052E+04    0.65653E+00    0.12076E-01   -0.15402E+02
   199    0.55180E+04    0.65607E+00    0.12212E-01   -0.14184E+02
   200    0.55301E+04    0.65646E+00    0.12349E-01   -0.12942E+02
   201    0.55417E+04    0.65771E+00    0.12487E-01   -0.11678E+02
   202    0.55526E+04    0.65986E+00    0.12625E-01   -0.10392E+02
   203    0.55629E+04    0.66295E+00    0.12765E-01   -0.90836E+01
   204    0.55727E+04    0.66700E+00    0.12904E-01   -0.77547E+01
   205    0.55818E+04    0.67205E+00    0.13045E-01   -0.64056E+01
   206    0.55903E+04    0.67813E+00    0.13186E-01   -0.50369E+01
   207    0.55982E+04    0.68526E+00    0.13328E-01   -0.36493E+01
   208    0.56055E+04    0.69349E+00    0.13471E-01   -0.22436E+01
   209    0.56122E+04    0.70283E+00    0.13614E-01   -0.82027E+00
   210    0.56183E+04    0.71333E+00    0.13757E-01    0.61991E+00
   211    0.56238E+04    0.72501E+00    0.13902E-01    0.20763E+01
   212    0.56287E+04    0.73790E+00    0.14047E-01    0.35483E+01
   213    0.56331E+04    0.75204E+00    0.14192E-01    0.50351E+01
   214    0.56368E+04    0.76746E+00    0.14338E-01    0.65361E+01
   215    0.56399E+04    0.78419E+00    0.14484E-01    0.80507E+01
   216    0.56424E+04    0.80225E+00    0.14631E-01    0.95781E+01
   217    0.56443E+04    0.82169E+00    0.14779E-01    0.11118E+02
   218    0.56456E+04    0.84252E+00    0.14927E-01    0.12669E+02
   219    0.56464E+04    0.86479E+00    0.15076E-01    0.14231E+02
   220    0.56465E+04    0.88852E+00    0.15224E-01    0.15803E+02
   221    0.56461E+04    0.91375E+00    0.15374E-01    0.17385E+02
   222    0.56450E+04    0.94050E+00    0.15523E-01    0.18976E+02
   223    0.56434E+04    0.96881E+00    0.15674E-01    0.20575E+02
   224    0.56412E+04    0.99871E+00    0.15824E-01    0.22181E+02
   225    0.56383E+04    0.10302E+01    0.15975E-01    0.23794E+02
   226    0.56349E+04    0.10634E+01    0.16126E-01    0.25414E+02
   227    0.56310E+04    0.10982E+01    0.16278E-01    0.27039E+02
   228    0.56264E+04    0.11348E+01    0.16430E-01    0.28669E+02
   229    0.56212E+04    0.11731E+01    0.16582E-01    0.30303E+02
   230    0.56155E+04    0.12132E+01    0.16735E-01    0.31941E+02
   231    0.56092E+04    0.12550E+01    0.16887E-01    0.33581E+02
   232    0.56023E+04    0.12988E+01    0.17040E-01    0.35224E+02
   233    0.55948E+04    0.13443E+01    0.17194E-01    0.36868E+02
   234    0.55867E+04    0.13918E+01    0.17347E-01    0.38513E+02
   235    0.55780E+04    0.14412E+01    0.17501E-01    0.40159E+02
   236    0.55688E+04    0.14926E+01    0.17655E-01    0.41804E+02
   237    0.55590E+04    0.15459E+01    0.17808E-01    0.43448E+02
   238    0.55486E+04    0.16013E+01    0.17963E-01    0.45090E+02
   239    0.55377E+04    0.16588E+01    0.18117E-01    0.46729E+02
   240    0.55261E+04    0.17183E+01    0.18271E-01    0.48366E+02
   241    0.55140E+04    0.17799E+01    0.18425E-01    0.49999E+02
   242    0.55013E+04    0.18437E+01    0.18580E-01    0.51627E+02
   243    0.54881E+04    0.19096E+01    0.18734E-01    0.53250E+02
   244    0.54743E+04    0.19777E+01    0.18889E-01    0.54867E+02
   245    0.54599E+04    0.20481E+01    0.19043E-01    0.56478E+02
   246    0.54449E+04    0.21208E+01    0.19198E-01    0.58082E+02
   247    0.54293E+04    0.21957E+01    0.19352E-01    0.59678E+02
   248    0.54132E+04    0.22730E+01    0.19507E-01    0.61266E+02
   249    0.53966E+04    0.23526E+01    0.19661E-01    0.62845E+02
   250    0.53793E+04    0.24347E+01    0.19815E-01    0.64414E+02
   251    0.53615E+04    0.25191E+01    0.19970E-01    0.65972E+02
   252    0.53432E+04    0.26059E+01    0.20124E-01    0.67520E+02
   253    0.53243E+04    0.26951E+01    0.20278E-01    0.69055E+02
   254    0.53048E+04    0.27867E+01    0.20431E-01    0.70579E+02
   255    0.52849E+04    0.28805E+01    0.20585E-01    0.72090E+02
   256    0.52644E+04    0.29767E+01    0.20738E-01    0.73588E+02
   257    0.52434E+04    0.30752E+01    0.20891E-01    0.75071E+02
   258    0.52219E+04    0.31759E+01    0.21044E-01    0.76540E+02
   259    0.52000E+04    0.32788E+01    0.21197E-01    0.77994E+02
   260    0.51775E+04    0.33840E+01    0.21350E-01    0.79432E+02
   261    0.51546E+04    0.34913E+01    0.21502E-01    0.80854E+02
   262    0.51313E+04    0.36008E+01    0.21654E-01    0.82259E+02
   263    0.51075E+04    0.37124E+01    0.21805E-01    0.83646E+02
   264    0.50832E+04    0.38262E+01    0.21956E-01    0.85016E+02
   265    0.50586E+04    0.39420E+01    0.22107E-01    0.86366E+02
   266    0.50335E+04    0.40599E+01    0.22258E-01    0.87698E+02
   267    0.50080E+04    0.41799E+01    0.22408E-01    0.89009E+02
   268    0.49822E+04    0.43019E+01    0.22558E-01    0.90300E+02
   269    0.49559E+04    0.44258E+01    0.22708E-01    0.91570E+02
   270    0.49293E+04    0.45518E+01    0.22857E-01    0.92819E+02
   271    0.49023E+04    0.46797E+01    0.23005E-01    0.94045E+02
   272    0.48749E+04    0.48095E+01    0.23153E-01    0.95249E+02
   273    0.48472E+04    0.49412E+01    0.23301E-01    0.96429E+02
   274    0.48192E+04    0.50748E+01    0.23449E-01    0.97585E+02
   275    0.47909E+04    0.52103E+01    0.23595E-01    0.98716E+02
   276    0.47622E+04    0.53476E+01    0.23742E-01    0.99823E+02
   277    0.47333E+04    0.54867E+01    0.23888E-01    0.10090E+03
   278    0.47040E+04    0.56276E+01    0.24033E-01    0.10196E+03
   279    0.46745E+04    0.57702E+01    0.24178E-01    0.10299E+03
   280    0.46447E+04    0.59146E+01    0.24322E-01    0.10399E+03
   281    0.46146E+04    0.60607E+01    0.24466E-01    0.10496E+03
   282    0.45843E+04    0.62085E+01    0.24609E-01    0.10590E+03
   283    0.45537E+04    0.63579E+01    0.24752E-01    0.10681E+03
   284    0.45229E+04    0.65090E+01    0.24894E-01    0.10770E+03
   285    0.44919E+04    0.66618E+01    0.25035E-01    0.10855E+03
   286    0.44606E+04    0.68161E+01    0.25176E-01    0.10938E+03
   287    0.44292E+04    0.69720E+01    0.25317E-01    0.11017E+03
   288    0.43976E+04    0.71294E+01    0.25456E-01    0.11093E+03
   289    0.43658E+04    0.72884E+01    0.25595E-01    0.11165E+03
   290    0.43338E+04    0.74489E+01    0.25734E-01    0.11234E+03
   291    0.43016E+04    0.76108E+01    0.25872E-01    0.11300E+03
   292    0.42693E+04    0.77742E+01    0.26009E-01    0.11363E+03
   293    0.42369E+04    0.79391E+01    0.26146E-01    0.11422E+03
   294    0.42043E+04    0.81053E+01    0.26282E-01    0.11477E+03
   295    0.41716E+04    0.82729E+01    0.26417E-01    0.11529E+03
   296    0.41388E+04    0.84419E+01    0.26551E-01    0.11577E+03
   297    0.41059E+04    0.86122E+01    0.26685E-01    0.11621E+03
   298    0.40729E+04    0.87839E+01    0.26819E-01    0.11662E+03
   299    0.40398E+04    0.89568E+01    0.26951E-01    0.11699E+03
   300    0.40067E+04    0.91310E+01    0.27083E-01    0.11731E+03
   301    0.39735E+04    0.93064E+01    0.27215E-01    0.11760E+03
   302    0.39402E+04    0.94830E+01    0.27345E-01    0.11785E+03
   303    0.39069E+04    0.96606E+01    0.27475E-01    0.11806E+03
   304    0.38735E+04    0.98393E+01    0.27604E-01    0.11823E+03
   305    0.38402E+04    0.10019E+02    0.27733E-01    0.11836E+03
   306    0.38068E+04    0.10199E+02    0.27861E-01    0.11846E+03
   307    0.37734E+04    0.10381E+02    0.27988E-01    0.11851E+03
   308    0.37400E+04    0.10563E+02    0.28115E-01    0.11853E+03
   309    0.37066E+04    0.10746E+02    0.28241E-01    0.11851E+03
   310    0.36733E+04    0.10929E+02    0.28366E-01    0.11845E+03
   311    0.36399E+04    0.11113E+02    0.28490E-01    0.11835E+03
   312    0.36066E+04    0.11297E+02    0.28614E-01    0.11822E+03
   313    0.35734E+04    0.11481E+02    0.28737E-01    0.11805E+03
   314    0.35402E+04    0.11666E+02    0.28860E-01    0.11784E+03
   315    0.35071E+04    0.11851E+02    0.28981E-01    0.11759E+03
   316    0.34740E+04    0.12037E+02    0.29103E-01    0.11731E+03
   317    0.34411E+04    0.12222E+02    0.29223E-01    0.11699E+03
   318    0.34082E+04    0.12407E+02    0.29343E-01    0.11664E+03
   319    0.33755E+04    0.12593E+02    0.29462E-01    0.11625E+03
   320    0.33428E+04    0.12778E+02    0.29581E-01    0.11582E+03
   321    0.33103E+04    0.12963E+02    0.29699E-01    0.11536E+03
   322    0.32779E+04    0.13147E+02    0.29816E-01    0.11487E+03
   323    0.32456E+04    0.13331E+02    0.29933E-01    0.11434E+03
   324    0.32135E+04    0.13515E+02    0.30049E-01    0.11377E+03
   325    0.31815E+04    0.13698E+02    0.30165E-01    0.11317E+03
   326    0.31497E+04    0.13881E+02    0.30280E-01    0.11254E+03
   327    0.31181E+04    0.14063E+02    0.30394E-01    0.11187E+03
   328    0.30867E+04    0.14244E+02    0.30508E-01    0.11117E+03
   329    0.30555E+04    0.14425E+02    0.30621E-01    0.11043E+03
   330    0.30244E+04    0.14605E+02    0.30734E-01    0.10966E+03
   331    0.29936E+04    0.14783E+02    0.30846E-01    0.10886E+03
   332    0.29630E+04    0.14961E+02    0.30958E-01    0.10802E+03
   333    0.29326E+04    0.15138E+02    0.31069E-01    0.10715E+03
   334    0.29025E+04    0.15313E+02    0.31179E-01    0.10625E+03
   335    0.28726E+04    0.15487E+02    0.31290E-01    0.10532E+03
   336    0.28430E+04    0.15660E+02    0.31399E-01    0.10435E+03
   337    0.28136E+04    0.15831E+02    0.31508E-01    0.10336E+03
   338    0.27845E+04    0.16001E+02    0.31617E-01    0.10233E+03
   339    0.27557E+04    0.16170E+02    0.31726E-01    0.10127E+03
   340    0.27272E+04    0.16337E+02    0.31834E-01    0.10017E+03
   341    0.26990E+04    0.16502E+02    0.31941E-01    0.99050E+02
   342    0.26711E+04    0.16665E+02    0.32048E-01    0.97896E+02
   343    0.26435E+04    0.16827E+02    0.32155E-01    0.96711E+02
   344    0.26162E+04    0.16987E+02    0.32262E-01    0.95496E+02
   345    0.25893E+04    0.17145E+02    0.32368E-01    0.94251E+02
   346    0.25628E+04    0.17300E+02    0.32473E-01    0.92975E+02
   347    0.25365E+04    0.17454E+02    0.32579E-01    0.91670E+02
   348    0.25107E+04    0.17606E+02    0.32684E-01    0.90336E+02
   349    0.24852E+04    0.17755E+02    0.32789E-01    0.88972E+02
   350    0.24601E+04    0.17902E+02    0.32894E-01    0.87579E+02
   351    0.24354E+04    0.18046E+02    0.32998E-01    0.86157E+02
   352    0.24111E+04    0.18188E+02    0.33102E-01    0.84707E+02
   353    0.23872E+04    0.18328E+02    0.33206E-01    0.83230E+02
   354    0.23637E+04    0.18465E+02    0.33310E-01    0.81727E+02
   355    0.23405E+04    0.18599E+02    0.33413E-01    0.80198E+02
   356    0.23178E+04    0.18731E+02    0.33517E-01    0.78644E+02
   357    0.22955E+04    0.18861E+02    0.33620E-01    0.77066E+02
   358    0.22735E+04    0.18987E+02    0.33723E-01    0.75465E+02
   359    0.22520E+04    0.19111E+02    0.33826E-01    0.73841E+02
   360    0.22309E+04    0.19233E+02    0.33929E-01    0.72196E+02
   361    0.22101E+04    0.19351E+02    0.34032E-01    0.70529E+02
   362    0.21898E+04    0.19467E+02    0.34135E-01    0.68843E+02
   363    0.21699E+04    0.19579E+02    0.34238E-01    0.67138E+02
   364    0.21503E+04    0.19689E+02    0.34340E-01    0.65414E+02
   365    0.21312E+04    0.19796E+02    0.34443E-01    0.63672E+02
   366    0.21125E+04    0.19900E+02    0.34546E-01    0.61914E+02
   367    0.20942E+04    0.20001E+02    0.34649E-01    0.60140E+02
   368    0.20763E+04    0.20099E+02    0.34752E-01    0.58350E+02
   369    0.20588E+04    0.20194E+02    0.34855E-01    0.56546E+02
   370    0.20417E+04    0.20286E+02    0.34958E-01    0.54728E+02
   371    0.20250E+04    0.20374E+02    0.35062E-01    0.52898E+02
   372    0.20087E+04    0.20459E+02    0.35165E-01    0.51055E+02
   373    0.19929E+04    0.20541E+02    0.35269E-01    0.49202E+02
   374    0.19774E+04    0.20620E+02    0.35372E-01    0.47338E+02
   375    0.19624E+04    0.20696E+02    0.35476E-01    0.45464E+02
   376    0.19478E+04    0.20768E+02    0.35580E-01    0.43581E+02
   377    0.19336E+04    0.20837E+02    0.35685E-01    0.41691E+02
   378    0.19198E+04    0.20902E+02    0.35789E-01    0.39793E+02
   379    0.19064E+04    0.20964E+02    0.35894E-01    0.37888E+02
   380    0.18934E+04    0.21022E+02    0.36000E-01    0.35979E+02
   381    0.18809E+04    0.21077E+02    0.36105E-01    0.34064E+02
   382    0.18688E+04    0.21128E+02    0.36211E-01    0.32145E+02
   383    0.18571E+04    0.21176E+02    0.36317E-01    0.30223E+02
   384    0.18458E+04    0.21219E+02    0.36424E-01    0.28299E+02
   385    0.18350E+04    0.21260E+02    0.36531E-01    0.26373E+02
   386    0.18245E+04    0.21296E+02    0.36638E-01    0.24446E+02
   387    0.18145E+04    0.21329E+02    0.36746E-01    0.22519E+02
   388    0.18049E+04    0.21358E+02    0.36855E-01    0.20593E+02
   389    0.17958E+04    0.21383E+02    0.36963E-01    0.18668E+02
   390    0.17870E+04    0.21404E+02    0.37073E-01    0.16746E+02
   391    0.17787E+04    0.21421E+02    0.37182E-01    0.14826E+02
   392    0.17708E+04    0.21434E+02    0.37293E-01    0.12911E+02
   393    0.17634E+04    0.21444E+02    0.37403E-01    0.11001E+02
   394    0.17564E+04    0.21449E+02    0.37515E-01    0.90957E+01
   395    0.17498E+04    0.21450E+02    0.37627E-01    0.71971E+01
   396    0.17436E+04    0.21447E+02    0.37739E-01    0.53055E+01
