   142    0.40823E+04    0.10455E+01   -0.43420E+02    0.33547E+07    0.31844E+04
   143    0.41157E+04    0.10440E+01   -0.43607E+02    0.33344E+07    0.31420E+04
   144    0.41490E+04    0.10420E+01   -0.43774E+02    0.33142E+07    0.31003E+04
   145    0.41820E+04    0.10396E+01   -0.43918E+02    0.32942E+07    0.30594E+04
   146    0.42150E+04    0.10368E+01   -0.44041E+02    0.32744E+07    0.30191E+04
   147    0.42478E+04    0.10334E+01   -0.44141E+02    0.32547E+07    0.29795E+04
   148    0.42804E+04    0.10297E+01   -0.44218E+02    0.32352E+07    0.29406E+04
   149    0.43128E+04    0.10255E+01   -0.44272E+02    0.32159E+07    0.29023E+04
   150    0.43451E+04    0.10208E+01   -0.44302E+02    0.31967E+07    0.28646E+04
   151    0.43772E+04    0.10158E+01   -0.44308E+02    0.31777E+07    0.28275E+04
   152    0.44090E+04    0.10103E+01   -0.44289E+02    0.31588E+07    0.27910E+04
   153    0.44407E+04    0.10044E+01   -0.44246E+02    0.31401E+07    0.27550E+04
   154    0.44721E+04    0.99809E+00   -0.44178E+02    0.31215E+07    0.27195E+04
   155    0.45033E+04    0.99143E+00   -0.44086E+02    0.31031E+07    0.26847E+04
   156    0.45343E+04    0.98442E+00   -0.43968E+02    0.30849E+07    0.26503E+04
   157    0.45650E+04    0.97708E+00   -0.43826E+02    0.30668E+07    0.26165E+04
   158    0.45955E+04    0.96941E+00   -0.43658E+02    0.30488E+07    0.25831E+04
   159    0.46257E+04    0.96145E+00   -0.43465E+02    0.30310E+07    0.25503E+04
   160    0.46556E+04    0.95321E+00   -0.43247E+02    0.30134E+07    0.25180E+04
   161    0.46853E+04    0.94470E+00   -0.43004E+02    0.29959E+07    0.24861E+04
   162    0.47146E+04    0.93594E+00   -0.42734E+02    0.29786E+07    0.24547E+04
   163    0.47437E+04    0.92696E+00   -0.42439E+02    0.29614E+07    0.24238E+04
   164    0.47725E+04    0.91776E+00   -0.42119E+02    0.29443E+07    0.23934E+04
   165    0.48010E+04    0.90836E+00   -0.41772E+02    0.29274E+07    0.23634E+04
   166    0.48291E+04    0.89879E+00   -0.41399E+02    0.29107E+07    0.23338E+04
   167    0.48569E+04    0.88906E+00   -0.41001E+02    0.28941E+07    0.23046E+04
   168    0.48844E+04    0.87918E+00   -0.40575E+02    0.28776E+07    0.22759E+04
   169    0.49115E+04    0.86918E+00   -0.40124E+02    0.28613E+07    0.22476E+04
   170    0.49383E+04    0.85907E+00   -0.39646E+02    0.28451E+07    0.22196E+04
   171    0.49647E+04    0.84887E+00   -0.39141E+02    0.28290E+07    0.21921E+04
   172    0.49908E+04    0.83860E+00   -0.38609E+02    0.28131E+07    0.21649E+04
   173    0.50164E+04    0.82827E+00   -0.38051E+02    0.27973E+07    0.21381E+04
   174    0.50417E+04    0.81790E+00   -0.37466E+02    0.27817E+07    0.21117E+04
   175    0.50666E+04    0.80751E+00   -0.36853E+02    0.27662E+07    0.20856E+04
   176    0.50910E+04    0.79712E+00   -0.36213E+02    0.27509E+07    0.20599E+04
   177    0.51151E+04    0.78677E+00   -0.35547E+02    0.27356E+07    0.20344E+04
   178    0.51387E+04    0.77647E+00   -0.34853E+02    0.27205E+07    0.20094E+04
